PWS Number,System Name,Population Served,System Type,Subpart H,Sample Type,Sample Date,Contam Group ,Code Description,Contam Code,Results ,Unit of Measure,MCL,System Status,Location Code,Remarks
1460391,KARICK LAKE NORTH,25,N,N,N,09/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1460416,LAUREL HILL  CITY OF,"2,121",C,N,Q,01/28/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,003,WELL 3
1460416,LAUREL HILL  CITY OF,"2,121",C,N,N,04/01/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,004,WELL 4
1460416,LAUREL HILL  CITY OF,"2,121",C,N,N,04/01/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1460416,LAUREL HILL  CITY OF,"2,121",C,N,N,04/01/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,004,WELL 4
1460416,LAUREL HILL  CITY OF,"2,121",C,N,N,04/01/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1460416,LAUREL HILL  CITY OF,"2,121",C,N,Q,05/27/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,003,WELL 3
1460416,LAUREL HILL  CITY OF,"2,121",C,N,Q,08/21/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,003,WELL 3
1460416,LAUREL HILL  CITY OF,"2,121",C,N,Q,10/01/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,003,WELL 3
1460455,MARY ESTHER  CITY OF,"3,950",C,N,N,05/01/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,001,WELL 1&2
1460455,MARY ESTHER  CITY OF,"3,950",C,N,N,05/01/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,004,WELL 4
1460455,MARY ESTHER  CITY OF,"3,950",C,N,N,05/01/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1460455,MARY ESTHER  CITY OF,"3,950",C,N,N,05/01/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,001,WELL 1&2
1460455,MARY ESTHER  CITY OF,"3,950",C,N,N,05/01/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1460455,MARY ESTHER  CITY OF,"3,950",C,N,N,05/01/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,004,WELL 4
1460472,MILLIGAN WATER SYSTEM  INC.,"2,450",C,N,N,04/09/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,002,WELL 2
1460472,MILLIGAN WATER SYSTEM  INC.,"2,450",C,N,N,04/09/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,001,WELL 1
1460472,MILLIGAN WATER SYSTEM  INC.,"2,450",C,N,N,04/09/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1460472,MILLIGAN WATER SYSTEM  INC.,"2,450",C,N,N,04/09/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1460472,MILLIGAN WATER SYSTEM  INC.,"2,450",C,N,N,04/09/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,002,WELL 2
1460472,MILLIGAN WATER SYSTEM  INC.,"2,450",C,N,N,04/09/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,001,WELL 1
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC2,OC2 LONGWOOD WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC3,OC3 NEWCASTLE WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC4,OC4 GREEN ST WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC5,OC5 SHALIMAR WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC6,OC6 HAWKINS WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC7,OC7 ANNEX WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC8,OC8 GREEN ACRES WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC9,OC9 NORTHGATE WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC10,OC10 LOWERY WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC11,OC11 FOREST WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,CW4,CW4 WOODLAND PARK WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,OC1,OC1 OFFICE WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC1,OC1 OFFICE WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC2,OC2 LONGWOOD WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC3,OC3 NEWCASTLE WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC4,OC4 GREEN ST WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC5,OC5 SHALIMAR WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC6,OC6 HAWKINS WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC7,OC7 ANNEX WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC8,OC8 GREEN ACRES WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC9,OC9 NORTHGATE WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC10,OC10 LOWERY WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,OC11,OC11 FOREST WELL
1460506,OKALOOSA CO.WTR.& SWR.SYSTEM,"76,205",C,N,N,05/08/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,CW4,CW4 WOODLAND PARK WELL
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,03/19/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,03/19/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,FLUORIDE,1025,1,MG/L,4,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,SODIUM,1052,130,MG/L,160,ACTIVE,AAA,ENTRY PT
1460704,EGLIN USCG STATION (DESTIN),42,P,N,N,06/26/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,AAA,ENTRY PT
1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,"13,760",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,BW4,BW4 SOUTHWIND WELL
1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,"13,760",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,BW3,BW3 HWY 20 WELL
1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,"13,760",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,BW2,BW2 RAINTREE WELL
1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,"13,760",C,N,N,04/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,BW4,BW4 SOUTHWIND WELL
1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,"13,760",C,N,N,04/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,BW3,BW3 HWY 20 WELL
1460775,OKALOOSA COUNTY BLUEWATER BAY-RAINTREE,"13,760",C,N,N,04/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,BW2,BW2 RAINTREE WELL
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,001,WELL 1
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,007,WELL 7
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,002,WELL 2
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,005,WELL 5
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,008,WELL 8
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,001,WELL 1
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,008,WELL 8
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,005,WELL 5
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,007,WELL 7
1460782,HURLBURT FIELD AFB WATER SYSTEM,"10,608",C,N,N,09/12/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,002,WELL 2
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,001,WELL 1
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,002,WELL 2
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,003,WELL 3
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,004,WELL 4
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,005,WELL 5
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,006,WELL 6
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,061,WELL 61
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,065,WELL 65
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,001,WELL 1
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,002,WELL 2
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,003,WELL 3
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,004,WELL 4
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,005,WELL 5
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,006,WELL 6
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,061,WELL 61
1460826,EGLIN MAIN,"4,169",C,N,N,02/28/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,065,WELL 65
1460828,EGLIN WEST/HOUSING,"3,500",C,N,Q,02/05/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,010,WELL 10
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,007,WELL 7
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,008,WELL 8
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,009,WELL 9
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,010,WELL 10
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,011,WELL 11
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,012,WELL 12
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,013,WELL 13
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,014,WELL 14
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,015,WELL 15
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,016,WELL 16
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,016,WELL 16
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,007,WELL 7
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,008,WELL 8
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,009,WELL 9
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,010,WELL 10
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,011,WELL 11
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,012,WELL 12
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,013,WELL 13
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,014,WELL 14
1460828,EGLIN WEST/HOUSING,"3,500",C,N,N,02/26/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,015,WELL 15
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,03/18/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,03/18/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,03/18/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,03/18/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,ANTIMONY,1074,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,ARSENIC,1005,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,BARIUM,1010,0,MG/L,2,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,BERYLLIUM,1075,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,CADMIUM,1015,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,CHROMIUM,1020,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,CYANIDE,1024,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,FLUORIDE,1025,0,MG/L,4,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,LEAD,1030,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,MERCURY,1035,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,NICKEL,1036,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,SELENIUM,1045,0,MG/L,0,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,SODIUM,1052,6,MG/L,160,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,SODIUM,1052,7,MG/L,160,ACTIVE,026,WELL 26
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,027,WELL 27
1460829,EGLIN AFB DUKE FIELD 3,483,P,N,N,06/24/2019,INOR,THALLIUM,1085,0,MG/L,0,ACTIVE,026,WELL 26
1460830,EGLIN AUX. 6 RANGER CAMP,125,C,N,N,03/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,056,WELL 56
1460830,EGLIN AUX. 6 RANGER CAMP,125,C,N,N,03/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,055,WELL 55
1460830,EGLIN AUX. 6 RANGER CAMP,125,C,N,N,03/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,055,WELL 55
1460830,EGLIN AUX. 6 RANGER CAMP,125,C,N,N,03/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,056,WELL 56
1460914,BONE CREEK RECREATION AREA,25,N,N,N,09/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1460914,BONE CREEK RECREATION AREA,25,N,N,N,09/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1464034,OKALOOSA CORRECTIONAL INST.,"1,800",C,N,N,04/22/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,002,WELL 2
1464034,OKALOOSA CORRECTIONAL INST.,"1,800",C,N,N,04/22/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,001,WELL 1
1464034,OKALOOSA CORRECTIONAL INST.,"1,800",C,N,N,04/22/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,001,WELL 1
1464034,OKALOOSA CORRECTIONAL INST.,"1,800",C,N,N,04/22/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,002,WELL 2
1464042,KARICK LAKE SOUTH REC AREA,25,N,N,N,09/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1464042,KARICK LAKE SOUTH REC AREA,25,N,N,N,09/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1464043,HURRICANE LAKE SOUTH REC AREA,25,N,N,N,09/11/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,AAA,ENTRY PT
1464043,HURRICANE LAKE SOUTH REC AREA,25,N,N,N,09/11/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,AAA,ENTRY PT
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,MC7,MC7 DEL CERRO WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,MC6,MC6 OKALOOSA LANE WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,MC5,MC5 KENNEDY LAKES WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,MC3,MC3 INDUSTRIAL PARK WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,MC2,MC2 LIVE OAK WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRATE,1040,0,MG/L,10,ACTIVE,MC1,MC1 ANTIOCH WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,MC6,MC6 OKALOOSA LANE WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,MC7,MC7 DEL CERRO WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,MC5,MC5 KENNEDY LAKES WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,MC3,MC3 INDUSTRIAL PARK WELL
1464044,OKALOOSA COUNTY  MID SYSTEM (CRESTVIEW),"7,300",C,N,N,04/30/2019,INOR,NITRITE,1041,0,MG/L,1,ACTIVE,MC2,MC2 LIVE OAK WELL
